priority,score,company_name,phone,phone_normalized,website,facebook,source,signals
C,1,თემა,+995599725570,+995599725570,http://www.tema.ge/,,bia.ge,website_dead; 3_phones; has_mobile; has_landline
C,1,სამშენებლო-კომპანია მაქსიმო,+995591434334,+995591434334,,https://www.facebook.com/bcmaximo,bia.ge,has_facebook; fb_dormant; 2_phones; has_mobile
C,1,სამშენებლო-კომპანია მაქსიმო,+995595242828,+995595242828,,https://www.facebook.com/bcmaximo,bia.ge,has_facebook; fb_dormant; 2_phones; has_mobile
C,1,პრივატ ჰაუსი,+995551755150,+995551755150,,https://www.facebook.com/permalink.php?story_fbid=553279361493579&id=552458718242310,bia.ge,has_facebook; fb_dormant; 2_phones; has_mobile
C,1,პრივატ ჰაუსი,+995597370324,+995597370324,,https://www.facebook.com/permalink.php?story_fbid=553279361493579&id=552458718242310,bia.ge,has_facebook; fb_dormant; 2_phones; has_mobile
C,1,სვეტი დეველოპმენტი,+995 591 640000,+995591640000,,https://www.facebook.com/svetige,bia.ge,has_facebook; fb_dormant; 5_phones; has_mobile
C,1,სვეტი დეველოპმენტი,+995 591 242244,+995591242244,,https://www.facebook.com/svetige,bia.ge,has_facebook; fb_dormant; 5_phones; has_mobile
C,1,სვეტი დეველოპმენტი,+995 591 248844,+995591248844,,https://www.facebook.com/svetige,bia.ge,has_facebook; fb_dormant; 5_phones; has_mobile
C,1,სვეტი დეველოპმენტი,+995 591 348844,+995591348844,,https://www.facebook.com/svetige,bia.ge,has_facebook; fb_dormant; 5_phones; has_mobile
C,1,სვეტი დეველოპმენტი,+995 591 630000,+995591630000,,https://www.facebook.com/svetige,bia.ge,has_facebook; fb_dormant; 5_phones; has_mobile
C,1,ვილასეტი,266 99 87,+995322669987,,,yell.ge,has_landline
C,1,ელიტ კონსტრაქშენი,(599) 56 60 48,+995599566048,,,yell.ge,has_mobile
C,1,სტელა ჰაუზი,(599) 240 240,+995599240240,,,yell.ge,has_mobile
C,1,ნიუ პალასი,(592) 72 38 28,+995592723828,,,yell.ge,has_mobile
C,1,მონუმენტმშენი,(591) 700 140,+995591700140,,,yell.ge,has_mobile
C,1,ფაინ თრი კონსტრაქშენი,2 389 389,+995322389389,,,yell.ge,has_landline
C,1,შპს უშანგიო,(592) 10 30 50,+995592103050,,,yell.ge,has_mobile
C,1,ჯი ემ ჯი ფაუერი,(595) 14 11 61,+995595141161,,,yell.ge,has_mobile
C,1,ასტრა პარკი,(591) 87 37 37,+995591873737,,,yell.ge,has_mobile
C,1,რედეო,(551) 01 78 78,+995551017878,,,yell.ge,has_mobile
C,1,მმბ,(599) 150 172,+995599150172,,,yell.ge,has_mobile
C,1,ჯითიდიეფ სოლუშენსი,(599) 11 44 69,+995599114469,,,yell.ge,has_mobile
C,1,სოდამი,(577) 41 17 14,+995577411714,,,yell.ge,has_mobile
C,1,ე-კონი,(599) 55 26 32,+995599552632,,,yell.ge,has_mobile
C,1,სანი,(599) 51 46 78,+995599514678,,,yell.ge,has_mobile
C,1,კანალესა,(577) 55 49 30,+995577554930,,,yell.ge,has_mobile
C,1,რიფეარ ჯიჯი,599 50 67 57,+995599506757,,,yell.ge,has_mobile
C,1,სამშენებლო კომპანია ბარსი,(577) 11 42 13,+995577114213,,,yell.ge,has_mobile
C,1,რესტარტ დიღომი,(555) 88 99 55,+995555889955,,,yell.ge,has_mobile
C,1,ელ ჯორჯია,(577) 31 51 51,+995577315151,,,yell.ge,has_mobile
C,1,ბაბუსი,(577) 65 55 22,+995577655522,,,yell.ge,has_mobile
C,1,გლობალ ჯორჯია,514 99 99 45,+995514999945,,,yell.ge,has_mobile
C,1,ძველი თბილისი 2011,(599) 18 18 36,+995599181836,,,yell.ge,has_mobile
C,1,მოყვასი 2012,(599) 14 07 86,+995599140786,,,yell.ge,has_mobile
C,1,მონოლით გრუპ,(555) 51 16 26,+995555511626,,,yell.ge,has_mobile
C,1,ალტერნატივა გრუპი,(593) 31 72 61,+995593317261,,,yell.ge,has_mobile
C,1,ლკონსი,(599) 61 90 33,+995599619033,,,yell.ge,has_mobile
C,1,დრიმჰაუს დეველოპმენტი,(591) 18 51 75,+995591185175,,,yell.ge,has_mobile
C,1,ინტერმშენი პირველი,(577) 41 82 22,+995577418222,,,yell.ge,has_mobile
C,1,სტროი.ჯი,+995 550 00 55 11,+995550005511,,,yell.ge,has_mobile
C,1,ჯი აი პი ენ - ქართულ-გერმანული საპროექტო ჯგუფი,(599) 15 00 88,+995599150088,,,yell.ge,has_mobile
C,1,ელექტროძრავა,(599) 94 15 19,+995599941519,,,yell.ge,has_mobile
C,1,თერმოტექნიკა თთ,(568) 01 14 44,+995568011444,,,yell.ge,has_mobile
C,1,აი ქეი ბი,(577) 65 22 12,+995577652212,,,yell.ge,has_mobile
C,1,ე.ნ. - მშენი,(599) 56 21 71,+995599562171,,,yell.ge,has_mobile
C,1,ჰიდროსაინჟინრო კომპანია,(591) 70 78 78,+995591707878,,,yell.ge,has_mobile
C,1,არტ-ბონუსი,(599) 19 63 76,+995599196376,,,yell.ge,has_mobile
C,1,აგორა2030,+995577577101,+995577577101,,,bia.ge,has_mobile
C,1,არტ გრუპი,+995557625482,+995557625482,,,bia.ge,has_mobile
C,1,ასტორია,+995365223925,+995365223925,,,bia.ge,has_landline
C,1,აღმაშენებელი 2012,+995551975994,+995551975994,,,bia.ge,has_mobile
C,1,ბარსი,+995577774635,+995577774635,,,bia.ge,has_mobile
C,1,ბეთლემი-2011,+995577125235,+995577125235,,,bia.ge,has_mobile
C,1,გ.ი.პ – I,+995577252845,+995577252845,,,bia.ge,has_mobile
C,1,გზამშენი 2005,+995597098098,+995597098098,,,bia.ge,has_mobile
C,1,გოკი და კომპანია,+995598369994,+995598369994,,,bia.ge,has_mobile
C,1,გრაფენი,+995571640011,+995571640011,,,bia.ge,has_mobile
C,1,გუდაურმშენი,+995599304430,+995599304430,,,bia.ge,has_mobile
C,1,ელვა,+995571363492,+995571363492,,,bia.ge,has_mobile
C,1,ემპა კომპანი,+995555590909,+995555590909,,,bia.ge,has_mobile
C,1,ეს.ელი,+995599250820,+995599250820,,,bia.ge,has_mobile
C,1,ზუგდიდის საგზაო სამმართველო,+995591235068,+995591235068,,,bia.ge,has_mobile
C,1,თაუნს ქონსთრაქშენ,+995577151106,+995577151106,,,bia.ge,has_mobile
C,1,თისადი,+995599630096,+995599630096,,,bia.ge,has_mobile
C,1,ინდიკო,+995591228849,+995591228849,,,bia.ge,has_mobile
C,1,ინჟმშენი–96,+995599373883,+995599373883,,,bia.ge,has_mobile
C,1,ინტერსერვის–2011,+995577105766,+995577105766,,,bia.ge,has_mobile
C,1,ინტექსი,+995514363363,+995514363363,,,bia.ge,has_mobile
C,1,კ-კომპანია,+995595172060,+995595172060,,,bia.ge,has_mobile
C,1,კობი,+995574487888,+995574487888,,,bia.ge,has_mobile
C,1,კომპანია კავკასიონი,+995591636527,+995591636527,,,bia.ge,has_mobile
C,1,კუთხე 2019,+995555529915,+995555529915,,,bia.ge,has_mobile
C,1,ლავა,+995551870101,+995551870101,,,bia.ge,has_mobile
C,1,მზიანი ღამე,+995557478338,+995557478338,,,bia.ge,has_mobile
C,1,მოდილიონი,+995599115032,+995599115032,,,bia.ge,has_mobile
C,1,მტმ,+995599587748,+995599587748,,,bia.ge,has_mobile
C,1,მუხა-გ,+995599558481,+995599558481,,,bia.ge,has_mobile
C,1,ნიუ პასაჟი,+995599987373,+995599987373,,,bia.ge,has_mobile
C,1,ნოდო,+995599577623,+995599577623,,,bia.ge,has_mobile
C,1,ნოუბელ მარინერი,+995599994141,+995599994141,,,bia.ge,has_mobile
C,1,ნუგი,+995322711601,+995322711601,,,bia.ge,has_landline
C,1,ოვალი,+995555144664,+995555144664,,,bia.ge,has_mobile
C,1,რეზორტ დეველოპმენტ სოლუშენ რდს,+995599117575,+995599117575,,,bia.ge,has_mobile
C,1,რომბი ჯგუფი,+995555654515,+995555654515,,,bia.ge,has_mobile
C,1,საბა 2015,+995599756099,+995599756099,,,bia.ge,has_mobile
C,1,სამშენებლო სარესტავრაციო კომპანია დავითი,+995599546903,+995599546903,,,bia.ge,has_mobile
C,1,სოლო,+995599400050,+995599400050,,,bia.ge,has_mobile
C,1,ქარ–სერვისი,+995514601717,+995514601717,,,bia.ge,has_mobile
C,1,ქვები,+995577188989,+995577188989,,,bia.ge,has_mobile
C,1,ქოინჯულარი,+995555411111,+995555411111,,,bia.ge,has_mobile
C,1,ჯეო ბილდი,+995599158320,+995599158320,,,bia.ge,has_mobile
C,1,ჯეორჯიენ გროუპ,+995599271250,+995599271250,,,bia.ge,has_mobile
C,1,G M G Power,+995322250169,+995322250169,,,bia.ge,has_landline
C,1,MG,+995577449705,+995577449705,,,bia.ge,has_mobile
C,1,TU-KA,+995599527767,+995599527767,,,bia.ge,has_mobile
C,1,აბრისი,+995577299090,+995577299090,,,bia.ge,has_mobile
C,1,ალგეთი,+995341258383,+995341258383,,,bia.ge,has_landline
C,1,ალგო 2000,+995599142020,+995599142020,,,bia.ge,has_mobile
C,1,ალე კონსტრაქშენ,+995593862626,+995593862626,,,bia.ge,has_mobile
C,1,ალფა ჯგუფი,+995599560920,+995599560920,,,bia.ge,has_mobile
C,1,არადანი,+995579773131,+995579773131,,,bia.ge,has_mobile
C,1,ატლასი,+995555585755,+995555585755,,,bia.ge,has_mobile
C,1,ბიზნეს სტარი,+995599157270,+995599157270,,,bia.ge,has_mobile
C,1,ბილდექს,+995577432109,+995577432109,,,bia.ge,has_mobile
C,1,ბჩ გეორგია,+995598308308,+995598308308,,,bia.ge,has_mobile
C,1,გარდაბნის საგზაო სამმართველო,+995593277541,+995593277541,,,bia.ge,has_mobile
C,1,გგ კაპიტალი,+995577161866,+995577161866,,,bia.ge,has_mobile
C,1,გი–ან 2011,+995579202020,+995579202020,,,bia.ge,has_mobile
C,1,გინა,+995599568796,+995599568796,,,bia.ge,has_mobile
C,1,გოლდ 777,+995599123812,+995599123812,,,bia.ge,has_mobile
C,1,გონიო 2003,+995599909379,+995599909379,,,bia.ge,has_mobile
C,1,გრინ ფრეიმი,+995577187187,+995577187187,,,bia.ge,has_mobile
C,1,დავით მალაღურაძე,+995551998010,+995551998010,,,bia.ge,has_mobile
C,1,დავით ნასარიძე,+995555115188,+995555115188,,,bia.ge,has_mobile
C,1,დავითი 2018,+995599952969,+995599952969,,,bia.ge,has_mobile
C,1,დავითი კოსტავა,+995595385050,+995595385050,,,bia.ge,has_mobile
C,1,დაიმონდ კონსტრაქშენ,+995591601530,+995591601530,,,bia.ge,has_mobile
C,1,დეა 2006,+995558112133,+995558112133,,,bia.ge,has_mobile
C,1,დი ენდ ეი,+995591990790,+995591990790,,,bia.ge,has_mobile
C,1,დიდუბე მეგა ტრეიდი,+995322149404,+995322149404,,,bia.ge,has_landline
C,1,დიელი,+995593939620,+995593939620,,,bia.ge,has_mobile
C,1,დინი დეველოპმენტი,+995555516402,+995555516402,,,bia.ge,has_mobile
C,1,ეი ბი სი ქონსთრაქშენ,+995557753377,+995557753377,,,bia.ge,has_mobile
C,1,ელიტ ინვესტი,+995557100800,+995557100800,,,bia.ge,has_mobile
C,1,ენ–დი როუდი,+995577443339,+995577443339,,,bia.ge,has_mobile
C,1,ეტალონი – 2007,+995574230033,+995574230033,,,bia.ge,has_mobile
C,1,ვი ქეი ენერჯი,+995571802100,+995571802100,,,bia.ge,has_mobile
C,1,თბილისი სითი,+995595222042,+995595222042,,,bia.ge,has_mobile
C,1,იბერია–ჯ,+995591719977,+995591719977,,,bia.ge,has_mobile
C,1,იბერიის ვარსკვლავი,+995431271078,+995431271078,,,bia.ge,has_landline
C,1,იდეალმშენი,+995555595907,+995555595907,,,bia.ge,has_mobile
C,1,კვადრელი,+995595927700,+995595927700,,,bia.ge,has_mobile
C,1,კონსული,+995577790125,+995577790125,,,bia.ge,has_mobile
C,1,კორონი,+995322407794,+995322407794,,,bia.ge,has_landline
C,1,კოწიწაშვილი და კომპანია,+995595725725,+995595725725,,,bia.ge,has_mobile
C,1,კუბიკები,+995597117418,+995597117418,,,bia.ge,has_mobile
C,1,კუბიქს დეველოპმენტი,+995598612000,+995598612000,,,bia.ge,has_mobile
C,1,ლ. ვ. სტანდარტ ჯგუფი საქართველო,+995322356625,+995322356625,,,bia.ge,has_landline
C,1,ლ.კ. კომპანი,+995551005073,+995551005073,,,bia.ge,has_mobile
C,1,ლაქი ქონსთრაქშენი,+995591299991,+995591299991,,,bia.ge,has_mobile
C,1,ლინიუმი,+995599284482,+995599284482,,,bia.ge,has_mobile
C,1,მ & ნ,+995595335800,+995595335800,,,bia.ge,has_mobile
C,1,მალხაზი ქორიძე,+995597798950,+995597798950,,,bia.ge,has_mobile
C,1,მანანი,+995593134013,+995593134013,,,bia.ge,has_mobile
C,1,მარსი–მმ ოცდამეერთე,+995593322964,+995593322964,,,bia.ge,has_mobile
C,1,მეოხი,+995568170100,+995568170100,,,bia.ge,has_mobile
C,1,მეტრი,+995599448754,+995599448754,,,bia.ge,has_mobile
C,1,მეტრო მეფ,+995577942233,+995577942233,,,bia.ge,has_mobile
C,1,მონოლითი 2005,+995422277029,+995422277029,,,bia.ge,has_landline
C,1,მონოლითი-2,+995595410306,+995595410306,,,bia.ge,has_mobile
C,1,მშენებელი 2012,+995595583158,+995595583158,,,bia.ge,has_mobile
C,1,მშენკომპლექსი,+995599539793,+995599539793,,,bia.ge,has_mobile
C,1,ნათება +,+995574551270,+995574551270,,,bia.ge,has_mobile
C,1,ნიუ სითი,+995558203003,+995558203003,,,bia.ge,has_mobile
C,1,ნოვა ჰოლდინგ,+995593348442,+995593348442,,,bia.ge,has_mobile
C,1,საგზაო სამშენებლო სამმართველო №1,+995370270654,+995370270654,,,bia.ge,has_landline
C,1,სამშენებლო რეკრუიტინგული კომპანია,+995599569484,+995599569484,,,bia.ge,has_mobile
C,1,სამშენებლო საწარმო გაერთიანება იმერეთი,+995599740601,+995599740601,,,bia.ge,has_mobile
C,1,სან ჰაუსი,+995593984325,+995593984325,,,bia.ge,has_mobile
C,1,საქართველოს სამშენებლო კომპანია,+995593504440,+995593504440,,,bia.ge,has_mobile
C,1,სერგო ჩანგელია,+995571015978,+995571015978,,,bia.ge,has_mobile
C,1,სი ეიჩ კონსტრაქშენ,+995591099171,+995591099171,,,bia.ge,has_mobile
C,1,სტუდიო დეველოპმენტი,+995599525252,+995599525252,,,bia.ge,has_mobile
C,1,ტენდექსი,+995599445535,+995599445535,,,bia.ge,has_mobile
C,1,ტექ–მედია,+995579799997,+995579799997,,,bia.ge,has_mobile
C,1,ქუიქ სერვისი,+995551518797,+995551518797,,,bia.ge,has_mobile
C,1,შარა–გზამშენი პირველი,+995555062020,+995555062020,,,bia.ge,has_mobile
C,1,ჯ და ჯ,+995551557106,+995551557106,,,bia.ge,has_mobile
C,1,ჯიმშერი გეწაძე,+995568915544,+995568915544,,,bia.ge,has_mobile
C,1,ჯორჯთაუნ,+995596200001,+995596200001,,,bia.ge,has_mobile
C,1,ჯორჯიან დეველოპმენტ გრუპ,+995555229988,+995555229988,,,bia.ge,has_mobile
C,1,BREND STILE,+995597829696,+995597829696,,,bia.ge,has_mobile
C,1,EXINPRO LTD შპს ექსინპრო,+995577743030,+995577743030,,,bia.ge,has_mobile
C,1,EXTER-GEORGIA,+995599211662,+995599211662,,,bia.ge,has_mobile
C,1,აგრომშენ გრუპი,+995595900114,+995595900114,,,bia.ge,has_mobile
C,1,ავთანდილი ფიცხელაური,+995599854479,+995599854479,,,bia.ge,has_mobile
C,1,ავტოგრაფი პეკინი,+995322141818,+995322141818,,,bia.ge,has_landline
C,1,ალ ტი ბილდი,+995555071122,+995555071122,,,bia.ge,has_mobile
C,1,ალთა გრუპ,+995593636792,+995593636792,,,bia.ge,has_mobile
C,1,ალმე,+995591918863,+995591918863,,,bia.ge,has_mobile
C,1,არკა,+995595710010,+995595710010,,,bia.ge,has_mobile
C,1,არჩილ მუჯირიშვილი,+995599484465,+995599484465,,,bia.ge,has_mobile
C,1,არწივანი,+995598093192,+995598093192,,,bia.ge,has_mobile
C,1,აქსონი,+995322399991,+995322399991,,,bia.ge,has_landline
C,1,ბეროინი,+995555282112,+995555282112,,,bia.ge,has_mobile
C,1,ბეტა ფროფერთიზ,+995551209050,+995551209050,,,bia.ge,has_mobile
C,1,ბილდერი,+995598118898,+995598118898,,,bia.ge,has_mobile
C,1,გ და თ,+995592170033,+995592170033,,,bia.ge,has_mobile
C,1,გეგა,+995579374708,+995579374708,,,bia.ge,has_mobile
C,1,გიორგი,+995593172850,+995593172850,,,bia.ge,has_mobile
C,1,გლობალჰაუს,+995558356565,+995558356565,,,bia.ge,has_mobile
C,1,გოლდენ თაუერ,+995577200040,+995577200040,,,bia.ge,has_mobile
C,1,დებეტი,+995577998399,+995577998399,,,bia.ge,has_mobile
C,1,დეკო 21,+995551178282,+995551178282,,,bia.ge,has_mobile
C,1,დესინ ესპას,+995591222399,+995591222399,,,bia.ge,has_mobile
C,1,ელ ბი +,+995591014230,+995591014230,,,bia.ge,has_mobile
C,1,ელ დი,+995574188811,+995574188811,,,bia.ge,has_mobile
C,1,ელმა,+995595903732,+995595903732,,,bia.ge,has_mobile
C,1,ერისიმედი,+995322354020,+995322354020,,,bia.ge,has_landline
C,1,ეტალონი,+995595544046,+995595544046,,,bia.ge,has_mobile
C,1,ეფლაინი,+995599970044,+995599970044,,,bia.ge,has_mobile
C,1,ვატო,+995599371537,+995599371537,,,bia.ge,has_mobile
C,1,ზაქარია წიქარაძე,+995579105251,+995579105251,,,bia.ge,has_mobile
C,1,თბომშენი,+995599697716,+995599697716,,,bia.ge,has_mobile
C,1,თერგი,+995599587348,+995599587348,,,bia.ge,has_mobile
C,1,იენსი ჯგუფი,+995577722217,+995577722217,,,bia.ge,has_mobile
C,1,იესე ზედგინიძე,+995574476161,+995574476161,,,bia.ge,has_mobile
C,1,ივერია ჯგუფი,+995599915181,+995599915181,,,bia.ge,has_mobile
C,1,ივერიამშენ-პლიუსი,+995599902601,+995599902601,,,bia.ge,has_mobile
C,1,ინოვაციური სამშენებლო კომპანია,+995599203555,+995599203555,,,bia.ge,has_mobile
C,1,კანოე,+995593402967,+995593402967,,,bia.ge,has_mobile
C,1,კომპანია კრისტალი,+995599242637,+995599242637,,,bia.ge,has_mobile
C,1,კომპანია ნიკედო,+995599555866,+995599555866,,,bia.ge,has_mobile
C,1,კომპლექსი,+995593393202,+995593393202,,,bia.ge,has_mobile
C,1,კრწანისი ვილა რეზიდენსი KRTSANISI VILLA RESIDENCE,+995597261111,+995597261111,,,bia.ge,has_mobile
C,1,ლევან მოდებაძე,+995522220170,+995522220170,,,bia.ge,has_mobile
C,1,ლექსო კიზირია,+995592771974,+995592771974,,,bia.ge,has_mobile
C,1,ლიბო,+995577474730,+995577474730,,,bia.ge,has_mobile
C,1,ლიბრა ქონსტრაქშენი,+995595074454,+995595074454,,,bia.ge,has_mobile
C,1,ლილო რენტალი,+995555407121,+995555407121,,,bia.ge,has_mobile
C,1,ლიმ კონსტრაქშენი,+995577299249,+995577299249,,,bia.ge,has_mobile
C,1,მალხაზი ქასრაშვილი,+995571042644,+995571042644,,,bia.ge,has_mobile
C,1,მარდიელი ჰაუსი,+995568488888,+995568488888,,,bia.ge,has_mobile
C,1,მეგაბილდ,+995591956695,+995591956695,,,bia.ge,has_mobile
C,1,მენო ინტერნეიშენალ,+995322744844,+995322744844,,,bia.ge,has_landline
C,1,მიმდემი,+995598744774,+995598744774,,,bia.ge,has_mobile
C,1,მოდერნ ბილდინგ კომპანი,+995522223377,+995522223377,,,bia.ge,has_mobile
C,1,მოდერნ კონსტრაქშენ,+995591801980,+995591801980,,,bia.ge,has_mobile
C,1,მომავლის ხედვა,+995571109844,+995571109844,,,bia.ge,has_mobile
C,1,მშენებელი 2017,+995597063780,+995597063780,,,bia.ge,has_mobile
C,1,ნერჯ,+995595386238,+995595386238,,,bia.ge,has_mobile
C,1,ნიკა 2014,+995599090306,+995599090306,,,bia.ge,has_mobile
C,1,ნიუ იდეა,+995555934211,+995555934211,,,bia.ge,has_mobile
C,1,ნიუ ჰაუსი,+995568111414,+995568111414,,,bia.ge,has_mobile
C,1,ნუკო +,+995593608073,+995593608073,,,bia.ge,has_mobile
C,1,ორექსუს ქონსთრაქშენი,+995551143030,+995551143030,,,bia.ge,has_mobile
C,1,პავლე ქუშაშვილი,+995598870202,+995598870202,,,bia.ge,has_mobile
C,1,პარამეტრი,+995591199739,+995591199739,,,bia.ge,has_mobile
C,1,პარმაღი,+995599901394,+995599901394,,,bia.ge,has_mobile
C,1,პროგრესი +,+995599552058,+995599552058,,,bia.ge,has_mobile
C,1,ჟინვალი,+995551006917,+995551006917,,,bia.ge,has_mobile
C,1,რუსთავი დეველოპმენტი,+995574211211,+995574211211,,,bia.ge,has_mobile
C,1,სამშენებლო კომპანია ევროპა,+995591111379,+995591111379,,,bia.ge,has_mobile
C,1,საქართველოს მომავალი,+995568854646,+995568854646,,,bia.ge,has_mobile
C,1,სითი და კოს,+995599752662,+995599752662,,,bia.ge,has_mobile
C,1,სოლი,+995599111386,+995599111386,,,bia.ge,has_mobile
C,1,სპეცმონოლითი,+995599550410,+995599550410,,,bia.ge,has_mobile
C,1,სტარტი,+995599099555,+995599099555,,,bia.ge,has_mobile
C,1,ტექნოვინი,+995558590590,+995558590590,,,bia.ge,has_mobile
C,1,ტროპოს,+995598198777,+995598198777,,,bia.ge,has_mobile
C,1,ულტრა დეველოპმენტი,+995577501194,+995577501194,,,bia.ge,has_mobile
C,1,ქუთაისი 2016,+995597334575,+995597334575,,,bia.ge,has_mobile
C,1,ქუთაისწყალმშენი,+995599929022,+995599929022,,,bia.ge,has_mobile
C,1,ჩაინა თიანჩენ ინჯინიერინგ ქორფორეიშენის ფილიალი საქართველოში,+995558119896,+995558119896,,,bia.ge,has_mobile
C,1,ჯეო ეფექტი,+995595404835,+995595404835,,,bia.ge,has_mobile
C,1,ჯიენსი ჯგუფი,+995591161717,+995591161717,,,bia.ge,has_mobile
C,1,ჰეადერ კონსტრაქშენ,+995593626810,+995593626810,,,bia.ge,has_mobile
C,1,ჰილალ ჩევრე დუზენლემე თემიზლიქ თაჰჰუთ თიჯარეთ ვე ნაქლიე-ს საქართველოს ფილიალი,+995577161001,+995577161001,,,bia.ge,has_mobile
C,1,ჰომექს,+995514009009,+995514009009,,,bia.ge,has_mobile
C,1,New ალგეთი,+995574545542,+995574545542,,,bia.ge,has_mobile
C,1,აბე პლუსი,+995511221255,+995511221255,,,bia.ge,has_mobile
C,1,ახალი სამშენებლო,+995599082610,+995599082610,,,bia.ge,has_mobile
C,1,ახალი სერვისი,+995599945673,+995599945673,,,bia.ge,has_mobile
C,1,ბასილონ გლობალ სერვის,+995322333941,+995322333941,,,bia.ge,has_landline
C,1,ბი ელ ბილდინგ,+995596000010,+995596000010,,,bia.ge,has_mobile
C,1,ბილდინგ სოლუშენს,+995599562864,+995599562864,,,bia.ge,has_mobile
C,1,გახა ჭეჟია,+995558202603,+995558202603,,,bia.ge,has_mobile
C,1,გევა,+995599104923,+995599104923,,,bia.ge,has_mobile
C,1,გელა გიორგაია,+995577378557,+995577378557,,,bia.ge,has_mobile
C,1,გენადი ემირიძე,+995557256465,+995557256465,,,bia.ge,has_mobile
C,1,გზა2020,+995596101028,+995596101028,,,bia.ge,has_mobile
C,1,გიორგი სამიტაშვილი,+995551916605,+995551916605,,,bia.ge,has_mobile
C,1,გიორგი ჩიტიძე,+995598491081,+995598491081,,,bia.ge,has_mobile
C,1,გრანდ ბილდინგ სერვისი,+995577111417,+995577111417,,,bia.ge,has_mobile
C,1,გრანუმი,+995593337342,+995593337342,,,bia.ge,has_mobile
C,1,დავითი2012,+995593061010,+995593061010,,,bia.ge,has_mobile
C,1,დეკა,+995592373751,+995592373751,,,bia.ge,has_mobile
C,1,დემე,+995555510941,+995555510941,,,bia.ge,has_mobile
C,1,დრო,+995599463040,+995599463040,,,bia.ge,has_mobile
C,1,დურუ,+995555118882,+995555118882,,,bia.ge,has_mobile
C,1,ეი თი ვი,+995599786818,+995599786818,,,bia.ge,has_mobile
C,1,ემ.ემ.თე.ჯგუფი,+995598211233,+995598211233,,,bia.ge,has_mobile
C,1,ემდი ჯგუფი,+995511100800,+995511100800,,,bia.ge,has_mobile
C,1,ენ ეს გრუპი,+995599633366,+995599633366,,,bia.ge,has_mobile
C,1,ერისი ჯგუფი,+995577621990,+995577621990,,,bia.ge,has_mobile
C,1,ვასილ შუბლაძე,+995591171516,+995591171516,,,bia.ge,has_mobile
C,1,ვი-ენი,+995551468181,+995551468181,,,bia.ge,has_mobile
C,1,თა ჯგუფი,+995551585805,+995551585805,,,bia.ge,has_mobile
C,1,თამაზი თედორაძე,+995577411419,+995577411419,,,bia.ge,has_mobile
C,1,თეთრი კარკასი,+995557517571,+995557517571,,,bia.ge,has_mobile
C,1,თელავმშენი,+995599080505,+995599080505,,,bia.ge,has_mobile
C,1,თენგო+,+995599416469,+995599416469,,,bia.ge,has_mobile
C,1,ირლანი,+995555787454,+995555787454,,,bia.ge,has_mobile
C,1,კაპიტელი,+995597113798,+995597113798,,,bia.ge,has_mobile
C,1,კოხტა უბანი,+995557222322,+995557222322,,,bia.ge,has_mobile
C,1,კრეატ,+995577485748,+995577485748,,,bia.ge,has_mobile
C,1,კუბი,+995555772288,+995555772288,,,bia.ge,has_mobile
C,1,ლადო ოდიკაძე,+995598301917,+995598301917,,,bia.ge,has_mobile
C,1,ლუსენითო,+995551183163,+995551183163,,,bia.ge,has_mobile
C,1,მიკო ბილდინგი,+995571018820,+995571018820,,,bia.ge,has_mobile
C,1,მპრ-ქონსტრაქშენი,+995591441723,+995591441723,,,bia.ge,has_mobile
C,1,მშენებელი 2021,+995577437743,+995577437743,,,bia.ge,has_mobile
C,1,მშენებელი 4,+995591003841,+995591003841,,,bia.ge,has_mobile
C,1,მშენებელი 777–7,+995551657770,+995551657770,,,bia.ge,has_mobile
C,1,ნიკა ლილუაშვილი,+995599151769,+995599151769,,,bia.ge,has_mobile
C,1,პარაბოლა,+995595167777,+995595167777,,,bia.ge,has_mobile
C,1,პირამიდა+777,+995555543876,+995555543876,,,bia.ge,has_mobile
C,1,პრაიმ გრუპი,+995599536898,+995599536898,,,bia.ge,has_mobile
C,1,რამაზ ჩაფიჩაძე,+995593628799,+995593628799,,,bia.ge,has_mobile
C,1,რედელფი ჯგუფი,+995597772339,+995597772339,,,bia.ge,has_mobile
C,1,როშკა,+995591918016,+995591918016,,,bia.ge,has_mobile
C,1,სამშენებლო კომპანია სურმანიძეები,+995551504066,+995551504066,,,bia.ge,has_mobile
C,1,საქართველოს კომპანია 1,+995577550927,+995577550927,,,bia.ge,has_mobile
C,1,სერვისი 2015,+995557777711,+995557777711,,,bia.ge,has_mobile
C,1,ტაო-ტბელი,+995595270048,+995595270048,,,bia.ge,has_mobile
C,1,ტერა TERRA,+995592228888,+995592228888,,,bia.ge,has_mobile
C,1,ტოტალ,+995514924040,+995514924040,,,bia.ge,has_mobile
C,1,ქისთოუნ დეველოპმენტი,+995577777405,+995577777405,,,bia.ge,has_mobile
C,1,შემოქმედი,+995599472523,+995599472523,,,bia.ge,has_mobile
C,1,შენება2023,+995599329435,+995599329435,,,bia.ge,has_mobile
C,1,ჩაინა ნუქლეარ ინდასტრი 23 ქონსტრაქშენ კო–ს ფილიალი საქართველოში,+995595087586,+995595087586,,,bia.ge,has_mobile
C,1,ცოტნე,+995571099191,+995571099191,,,bia.ge,has_mobile
C,1,ძველი თბილისის განვითარების ჯგუფი,+995597121121,+995597121121,,,bia.ge,has_mobile
C,1,ხურო 2020,+995599886611,+995599886611,,,bia.ge,has_mobile
